well_key,unit_n_rows,unit_n_unique_units,unit_firing_rate,unit_amplitude_median,unit_presence_ratio,unit_rp_contamination,unit_snr,unit_loc_x,unit_loc_y
CX138|260327|T003346|000019|well011,162,162,1.354819357419011,-37.7655029296875,1.0,0.0,5.361921353887431,1327.2704180417165,1276.7468373763782
CX138|260327|T003346|000019|well012,83,83,1.446666666666667,-31.47125244140625,1.0,0.0,4.011127038837229,1813.087855239552,1010.999532226725
CX138|260327|T003346|000019|well013,165,165,0.9966666666666667,-37.7655029296875,1.0,0.0,5.417509532023604,1991.406063446657,937.229114299517
CX138|260327|T003346|000019|well014,109,109,1.073333333333333,-31.47125244140625,1.0,0.0,4.468270514992428,1585.37037763236,1018.543212896489
CX138|260327|T003346|000019|well015,185,185,1.216666666666667,-37.7655029296875,1.0,0.0,5.097254921712839,1546.258152168723,948.5940076887697
CX138|260327|T003346|000019|well016,185,185,1.046666666666667,-37.7655029296875,1.0,0.0,5.52527257310627,1460.464716091333,1097.643471666759
CX138|260327|T003346|000019|well017,135,135,1.266666666666667,-31.47125244140625,1.0,0.0,4.580128000323583,1711.676350503367,1248.330166559751
CX138|260327|T003346|000019|well018,71,71,1.260168022402987,-31.47125244140625,1.0,0.0,4.178547686382243,1252.54338240232,1155.548531799511
CX138|260327|T003346|000019|well019,84,84,1.4318575810108016,-31.47125244140625,1.0,0.0,4.3545045141256065,2396.6048257332436,1064.873044382083
CX138|260327|T003346|000019|well020,65,65,1.040138685158021,-31.47125244140625,1.0,0.0,3.895651921534755,1974.544305207177,925.3459508374968
CX138|260327|T003346|000019|well021,123,123,1.1201493532471,-31.47125244140625,1.0,0.0,4.220963696809449,2307.07443208838,1088.637162274503
CX138|260327|T003346|000019|well023,89,89,1.143485798106414,-31.47125244140625,1.0,0.0,4.444998162015122,2795.772388343818,691.8650872347348
CX138|260328|T003346|000027|well000,60,60,1.199680085310584,-31.47125244140625,1.0,0.0,4.2847322167937145,2239.222118202815,1266.3164421700426
CX138|260328|T003346|000027|well001,100,100,1.1313649693415089,-31.47125244140625,1.0,0.0,4.125522972358281,2446.371826543691,821.6494677925801
CX138|260328|T003346|000027|well002,122,122,0.9364169554785391,-31.47125244140625,1.0,0.0,4.0923630067654395,1946.395439013571,953.2441892221842
CX138|260328|T003346|000027|well003,89,89,1.1296987470008,-31.47125244140625,1.0,0.0,4.577090256861069,2286.330446007776,868.7584647928463
CX138|260328|T003346|000027|well004,147,147,0.9397494001599574,-31.47125244140625,1.0,0.0,4.207827495742793,1266.267270468168,1133.1926111479
CX138|260328|T003346|000027|well005,126,126,0.9680751799520129,-31.47125244140625,1.0,0.0,4.621241341364124,2033.6411622193887,1394.5276780622255
