well_key,template_n_rows,template_n_unique_units,template_peak_to_valley,template_peak_trough_ratio,template_half_width,template_repolarization_slope,template_recovery_slope
CX138|260328|T003346|000027|well009,86,86,0.00067,-0.20292006079430985,0.00027,135831.7328109679,-8051.909282213026
CX138|260328|T003346|000027|well010,170,170,0.00067,-0.20520835621405276,0.00027,159884.67769931015,-9454.089139833519
CX138|260328|T003346|000027|well011,148,148,0.00069,-0.2123015782203005,0.00028,136134.95752941316,-8826.29681893483
CX138|260328|T003346|000027|well012,62,62,0.00059,-0.2128306017013725,0.00025,135941.91869707505,-8199.935630262524
CX138|260328|T003346|000027|well013,203,203,0.00066,-0.1804670761181726,0.00024,174180.6806347513,-8754.278990374305
CX138|260328|T003346|000027|well014,166,166,0.00058,-0.19986180072937995,0.00024,159819.73120963288,-8781.280475961463
CX138|260328|T003346|000027|well015,150,150,0.00071,-0.2036570594580964,0.00027,139038.2193971317,-9729.006342354089
CX138|260328|T003346|000027|well016,200,200,0.0007,-0.21002323719805333,0.00027,155608.11855539883,-10119.546185297855
CX138|260328|T003346|000027|well017,167,167,0.00066,-0.2045476354751885,0.00026,137934.4337816229,-8550.4368856319
CX138|260328|T003346|000027|well018,81,81,0.00059,-0.1871121907394261,0.00025,142145.2109789693,-7544.960812469898
CX138|260328|T003346|000027|well019,131,131,0.00061,-0.2113378404942534,0.00025,134318.8844936845,-8179.450081705107
CX138|260328|T003346|000027|well020,78,78,0.000655,-0.2040647217243898,0.00024,140153.3163842125,-8502.307965331534
CX138|260328|T003346|000027|well021,101,101,0.00062,-0.1999202567140741,0.00026,140488.73077367147,-8459.458286475263
CX138|260328|T003346|000027|well023,80,80,0.00061,-0.20193065431938406,0.00026,161900.06904237045,-8779.162999511009
CX138|260329|T003346|000029|well000,59,59,0.0006,-0.1918758831212862,0.00024,148185.0630106979,-8268.85556295543
CX138|260329|T003346|000029|well001,91,91,0.00067,-0.1945453867577232,0.00024,146702.7043210281,-8211.832816649665
CX138|260329|T003346|000029|well002,125,125,0.00062,-0.2032579329037099,0.00025,151860.4797723091,-8725.1767597291
CX138|260329|T003346|000029|well003,110,110,0.000675,-0.21616084174964495,0.00027,136876.89629542246,-8754.842042909517
CX138|260329|T003346|000029|well004,104,104,0.000665,-0.2077974324284174,0.00026,141934.0912288102,-8932.958803655252
CX138|260329|T003346|000029|well005,161,161,0.00067,-0.1975398811762207,0.00027,140682.6665077991,-8621.15624413141
CX138|260329|T003346|000029|well006,66,66,0.00066,-0.20646899854057255,0.00026,130706.30943716664,-8581.666607425548
CX138|260329|T003346|000029|well007,124,124,0.000635,-0.2015424099305147,0.00025,159374.3608817737,-9966.740926796841
CX138|260329|T003346|000029|well008,163,163,0.00066,-0.2030937654488602,0.00025,141550.7400059929,-8613.741774748807
CX138|260329|T003346|000029|well009,51,51,0.00068,-0.2045678080659298,0.00026,134971.9589816277,-9106.043250150038
